loss,hyperparameters,iteration,runtime
-0.7769298479154586,"{'alpha': 17.474958211289966, 'fit_intercept': True, 'l1_ratio': 0.25954649560100196, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",34,0.5513634141534567
-0.7894428054541385,"{'alpha': 0.4350314124496961, 'fit_intercept': True, 'l1_ratio': 0.28651115617536993, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",35,0.5670149666257203
-0.7764745565684443,"{'alpha': 36.60969311158914, 'fit_intercept': True, 'l1_ratio': 0.08576744936571223, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",36,0.5884252227842808
-0.5410993888945957,"{'alpha': 87.35028183994987, 'fit_intercept': True, 'l1_ratio': 0.281396467049441, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",37,0.8077250658534467
-0.7762588069712627,"{'alpha': 73.3792022167274, 'fit_intercept': True, 'l1_ratio': 0.14703640845697827, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",38,0.8013177150860429
-0.6703294931272904,"{'alpha': 8.967802700739902, 'fit_intercept': True, 'l1_ratio': 0.03963205463596271, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",39,0.9423552709631622
-0.5,"{'alpha': 16.671548569949042, 'fit_intercept': True, 'l1_ratio': 0.21697136596573946, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",40,1.185536874923855
-0.7763786282102874,"{'alpha': 47.160249472921095, 'fit_intercept': True, 'l1_ratio': 0.11930575873679795, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",41,0.711029889062047
-0.6055119422510511,"{'alpha': 23.652705249922604, 'fit_intercept': False, 'l1_ratio': 0.33285699164081095, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",42,0.7705163178034127
-0.5,"{'alpha': 14.774846785813494, 'fit_intercept': True, 'l1_ratio': 0.48853250829323214, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",43,1.2156230360269547
-0.5,"{'alpha': 26.545950558442158, 'fit_intercept': True, 'l1_ratio': 0.5965307358558154, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",44,1.2517549637705088
-0.7790202693475369,"{'alpha': 4.800418833670716, 'fit_intercept': False, 'l1_ratio': 0.2863177153671168, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",45,0.6088844770565629
-0.7764946241177333,"{'alpha': 34.99603225954355, 'fit_intercept': True, 'l1_ratio': 0.7176624321373994, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",46,0.5580706507898867
-0.5,"{'alpha': 45.146079015845515, 'fit_intercept': False, 'l1_ratio': 0.22300317867778507, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",47,1.0133017399348319
-0.553309178882049,"{'alpha': 60.92929084139006, 'fit_intercept': True, 'l1_ratio': 0.05999230865962185, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",48,0.6059380508959293
-0.7453852077027605,"{'alpha': 0.43163375255366626, 'fit_intercept': True, 'l1_ratio': 0.4473212560121258, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",49,1.0686110206879675
-0.5,"{'alpha': 90.34951870997048, 'fit_intercept': False, 'l1_ratio': 0.00320214177554589, 'loss': 'log', 'penalty': 'l1', 'random_state': 0}",50,1.2282514236867428
-0.7765269862209931,"{'alpha': 32.638150309856215, 'fit_intercept': True, 'l1_ratio': 0.13290922850734596, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",51,0.8207873781211674
-0.5,"{'alpha': 41.025980560403156, 'fit_intercept': False, 'l1_ratio': 0.8803419101800304, 'loss': 'log', 'penalty': 'elasticnet', 'random_state': 0}",52,1.1101436116732657
-0.7763351179925112,"{'alpha': 54.06814568400122, 'fit_intercept': True, 'l1_ratio': 0.20465925169069496, 'loss': 'log', 'penalty': 'l2', 'random_state': 0}",53,0.8200936201028526
-0.6425596268623837,"{'alpha': 13.633425594440162, 'fit_intercept': True, 'l1_ratio': 0.32686723165208253, 'loss': 'log', 'penalty': 'none', 'random_state': 0}",54,0.583715156186372
