loss,hyperparameters,iteration,runtime,loss
96.03278248852249,"{'alpha': 16.17741153494554, 'l1_ratio': 0.6683349318935787}",45,0.018300590105354786,96.03278248852249
96.03278248852249,"{'alpha': 38.04754072963581, 'l1_ratio': 0.6474759919437223}",46,0.024466081988066435,96.03278248852249
96.03278248852249,"{'alpha': 21.82037171420473, 'l1_ratio': 0.7246771851466783}",47,0.022797984071075916,96.03278248852249
96.03278248852249,"{'alpha': 98.46849027441652, 'l1_ratio': 0.9469364601653523}",48,0.0208415649831295,96.03278248852249
96.03278248852249,"{'alpha': 92.16084241395504, 'l1_ratio': 0.4475696161049267}",49,0.016441583167761564,96.03278248852249
96.03278248852249,"{'alpha': 44.33477320548332, 'l1_ratio': 0.567002958874853}",50,0.015916883014142513,96.03278248852249
96.03278248852249,"{'alpha': 73.53825385664058, 'l1_ratio': 0.33465556484322645}",51,0.015620505902916193,96.03278248852249
96.03278248852249,"{'alpha': 59.462988832678484, 'l1_ratio': 0.8209524581945636}",52,0.015479686670005322,96.03278248852249
70.98528349077262,"{'alpha': 5.102391423747877, 'l1_ratio': 0.889929098398934}",53,0.016770449001342058,70.98528349077262
96.03278248852249,"{'alpha': 25.257587409405794, 'l1_ratio': 0.7003627093458552}",54,0.01578107988461852,96.03278248852249
96.03278248852249,"{'alpha': 13.473338523177818, 'l1_ratio': 0.6204283859585051}",55,0.01568001275882125,96.03278248852249
96.03278248852249,"{'alpha': 84.51460088175371, 'l1_ratio': 0.5489048238251201}",56,0.01606564223766327,96.03278248852249
96.03278248852249,"{'alpha': 18.183912372205747, 'l1_ratio': 0.4890007138000355}",57,0.015610991045832634,96.03278248852249
96.03278248852249,"{'alpha': 53.97175545772043, 'l1_ratio': 0.42567943104247097}",58,0.015662492252886295,96.03278248852249
30.965523934010633,"{'alpha': 0.07795572187206412, 'l1_ratio': 0.7338681784012926}",59,0.017981800716370344,30.965523934010633
96.03278248852249,"{'alpha': 66.8340688587247, 'l1_ratio': 0.3467669738320882}",60,0.015676198061555624,96.03278248852249
96.03278248852249,"{'alpha': 26.210347567084106, 'l1_ratio': 0.7482209101644506}",61,0.014080417808145285,96.03278248852249
95.94021383947009,"{'alpha': 33.25916195618804, 'l1_ratio': 0.21461282686791194}",62,0.014908505138009787,95.94021383947009
96.03278248852249,"{'alpha': 46.665804202285294, 'l1_ratio': 0.9564027738441144}",63,0.01601433800533414,96.03278248852249
63.67646633635341,"{'alpha': 6.7210313449509975, 'l1_ratio': 0.06037267715545408}",64,0.015685051679611206,63.67646633635341
96.03278248852249,"{'alpha': 41.714413213383764, 'l1_ratio': 0.877771693987344}",65,0.016335853841155767,96.03278248852249
35.1405755275136,"{'alpha': 0.8823504626617389, 'l1_ratio': 0.8137439082708853}",66,0.018136067781597376,35.1405755275136
96.03278248852249,"{'alpha': 11.939902563778077, 'l1_ratio': 0.7347201161819112}",67,0.015432151965796947,96.03278248852249
94.2450704265878,"{'alpha': 9.88298446237666, 'l1_ratio': 0.6786503096209126}",68,0.015274473000317812,94.2450704265878
96.03278248852249,"{'alpha': 19.16840563259995, 'l1_ratio': 0.7989042389255117}",69,0.016285988967865705,96.03278248852249
63.81749055259625,"{'alpha': 4.1600456816021705, 'l1_ratio': 0.6470638376718881}",70,0.015464975964277983,63.81749055259625
96.03278248852249,"{'alpha': 13.572204015192705, 'l1_ratio': 0.6171545042043316}",71,0.014363911934196949,96.03278248852249
35.006181663018474,"{'alpha': 0.7456724138190932, 'l1_ratio': 0.9759963196083358}",72,0.014554123859852552,35.006181663018474
86.93052700002781,"{'alpha': 8.482301972898881, 'l1_ratio': 0.5818296211797711}",73,0.01652051927521825,86.93052700002781
96.03278248852249,"{'alpha': 15.7562999909736, 'l1_ratio': 0.8576270578907789}",74,0.014359640888869762,96.03278248852249
96.03278248852249,"{'alpha': 31.021087091771026, 'l1_ratio': 0.7595645339373917}",75,0.014192890841513872,96.03278248852249
96.03278248852249,"{'alpha': 22.850333500132884, 'l1_ratio': 0.9215761254793364}",76,0.012507667765021324,96.03278248852249
61.348865116918,"{'alpha': 3.8355102132300525, 'l1_ratio': 0.7220862191989589}",77,0.014429458882659674,61.348865116918
89.07442041022503,"{'alpha': 9.842727598964771, 'l1_ratio': 0.5125475177155199}",78,0.016400125809013844,89.07442041022503
96.03278248852249,"{'alpha': 27.683775882906023, 'l1_ratio': 0.690250128880582}",79,0.0147702950052917,96.03278248852249
31.01512930615428,"{'alpha': 0.25821132735813257, 'l1_ratio': 0.8359329182343659}",80,0.016871315892785788,31.01512930615428
96.03278248852249,"{'alpha': 37.038361833469416, 'l1_ratio': 0.8476021760724813}",81,0.013282292988151312,96.03278248852249
96.03278248852249,"{'alpha': 20.72394205073238, 'l1_ratio': 0.5573139183708535}",82,0.013674143236130476,96.03278248852249
96.03278248852249,"{'alpha': 14.14015331224946, 'l1_ratio': 0.6370442109707513}",83,0.013642841018736362,96.03278248852249
31.116977891325185,"{'alpha': 0.0675244071553916, 'l1_ratio': 0.7114775320339086}",84,0.01745883421972394,31.116977891325185
87.65141222346865,"{'alpha': 6.959762369954205, 'l1_ratio': 0.8878349827004842}",85,0.012816435191780329,87.65141222346865
96.03278248852249,"{'alpha': 18.13216096272769, 'l1_ratio': 0.7138432882843946}",86,0.012705606408417225,96.03278248852249
96.03278248852249,"{'alpha': 63.29745829856306, 'l1_ratio': 0.7884883435778407}",87,0.011798227671533823,96.03278248852249
96.03278248852249,"{'alpha': 50.93695082918771, 'l1_ratio': 0.46184697651981765}",88,0.014076617080718279,96.03278248852249
44.51859331322793,"{'alpha': 2.572072211577754, 'l1_ratio': 0.9980849575452659}",89,0.018566499929875135,44.51859331322793
96.03278248852249,"{'alpha': 81.38213223273192, 'l1_ratio': 0.9263711996208592}",90,0.017257672268897295,96.03278248852249
31.592924248868837,"{'alpha': 0.04147378333218482, 'l1_ratio': 0.5964820848511971}",91,0.01568160718306899,31.592924248868837
96.03278248852249,"{'alpha': 23.655017953309954, 'l1_ratio': 0.8182962884846056}",92,0.013021646067500114,96.03278248852249
96.03278248852249,"{'alpha': 11.496301654177062, 'l1_ratio': 0.7658900498129675}",93,0.017108650878071785,96.03278248852249
76.6007657876052,"{'alpha': 5.723325451593789, 'l1_ratio': 0.8347522006699076}",94,0.01692728092893958,76.6007657876052
96.03278248852249,"{'alpha': 93.75538751575141, 'l1_ratio': 0.38585557683791816}",95,0.017764586955308914,96.03278248852249
96.03278248852249,"{'alpha': 31.775222611679187, 'l1_ratio': 0.9718101084054214}",96,0.0162712917663157,96.03278248852249
96.03278248852249,"{'alpha': 71.97474045757973, 'l1_ratio': 0.6308296523922647}",97,0.015262742061167955,96.03278248852249
96.03278248852249,"{'alpha': 17.52304722066026, 'l1_ratio': 0.8733108301730306}",98,0.011476161889731884,96.03278248852249
96.03278248852249,"{'alpha': 55.86828556633329, 'l1_ratio': 0.4865262399134557}",99,0.012374251149594784,96.03278248852249
96.03278248852249,"{'alpha': 26.790055655101554, 'l1_ratio': 0.5415557066081473}",100,0.016334429383277893,96.03278248852249
95.09409851251365,"{'alpha': 15.248542396848617, 'l1_ratio': 0.43481195417582813}",101,0.015233700163662434,95.09409851251365
96.03278248852249,"{'alpha': 42.137269508401836, 'l1_ratio': 0.7408720618103818}",102,0.01498348219320178,96.03278248852249
96.03278248852249,"{'alpha': 34.28375699646791, 'l1_ratio': 0.7017506278498455}",103,0.013492609839886427,96.03278248852249
96.03278248852249,"{'alpha': 29.116253941956227, 'l1_ratio': 0.573459648753612}",104,0.016104470007121563,96.03278248852249
54.60441220135474,"{'alpha': 3.11850502362386, 'l1_ratio': 0.6619243769245562}",105,0.013634110800921917,54.60441220135474
96.03278248852249,"{'alpha': 47.62839063685125, 'l1_ratio': 0.9297931072458828}",106,0.014930348377674818,96.03278248852249
95.48324862310116,"{'alpha': 9.14230669193504, 'l1_ratio': 0.7975724396073872}",107,0.013435325119644403,95.48324862310116
96.03278248852249,"{'alpha': 36.025589893170874, 'l1_ratio': 0.6015652132739828}",108,0.016312358900904655,96.03278248852249
96.03278248852249,"{'alpha': 20.438091138171018, 'l1_ratio': 0.5156320635501378}",109,0.013711640611290932,96.03278248852249
96.03278248852249,"{'alpha': 24.71454345526865, 'l1_ratio': 0.9038778329011069}",110,0.015613276977092028,96.03278248852249
96.03278248852249,"{'alpha': 88.68369343109025, 'l1_ratio': 0.6801236112283152}",111,0.013000419363379478,96.03278248852249
68.31385773658769,"{'alpha': 6.3249202404317995, 'l1_ratio': 0.2517029890264983}",112,0.011863025836646557,68.31385773658769
96.03278248852249,"{'alpha': 10.906631034555312, 'l1_ratio': 0.8691100676897642}",113,0.01145329000428319,96.03278248852249
96.03278248852249,"{'alpha': 40.074193880895834, 'l1_ratio': 0.7679904387527623}",114,0.014572540298104286,96.03278248852249
96.03278248852249,"{'alpha': 68.45395324285185, 'l1_ratio': 0.9557499860182355}",115,0.017368017695844173,96.03278248852249
94.75429418611877,"{'alpha': 75.88857586011186, 'l1_ratio': 0.04970495475699255}",116,0.016151277348399162,94.75429418611877
42.19631137498781,"{'alpha': 1.813097082436935, 'l1_ratio': 0.7260117437782353}",117,0.016120984684675932,42.19631137498781
96.03278248852249,"{'alpha': 63.0628989222358, 'l1_ratio': 0.831102728677332}",118,0.012483110185712576,96.03278248852249
77.57081618338279,"{'alpha': 8.155286915968023, 'l1_ratio': 0.3148418641925296}",119,0.013554533012211323,77.57081618338279
96.03278248852249,"{'alpha': 14.076234344345165, 'l1_ratio': 0.7516897766737791}",120,0.015012354124337435,96.03278248852249
96.03278248852249,"{'alpha': 21.67702952390277, 'l1_ratio': 0.8513837279856915}",121,0.0166037417948246,96.03278248852249
60.84093470227198,"{'alpha': 4.148500360837792, 'l1_ratio': 0.4052002493491998}",122,0.012253665830940008,60.84093470227198
30.860109042558015,"{'alpha': 0.08874815501386282, 'l1_ratio': 0.7999337515728271}",123,0.015061622019857168,30.860109042558015
96.03278248852249,"{'alpha': 11.300724848227492, 'l1_ratio': 0.9097487789574727}",124,0.015495560131967068,96.03278248852249
96.03278248852249,"{'alpha': 16.583419463473, 'l1_ratio': 0.8068867816414423}",125,0.015168725978583097,96.03278248852249
96.03278248852249,"{'alpha': 19.73482829232466, 'l1_ratio': 0.7854661889387444}",126,0.01688823802396655,96.03278248852249
96.03278248852249,"{'alpha': 43.32975856939266, 'l1_ratio': 0.9880765253151926}",127,0.015175474341958761,96.03278248852249
77.83941614607092,"{'alpha': 5.8400127689845736, 'l1_ratio': 0.9384404657752938}",128,0.016992247197777033,77.83941614607092
96.03278248852249,"{'alpha': 39.464312683043794, 'l1_ratio': 0.8972662484359823}",129,0.01709535764530301,96.03278248852249
96.03278248852249,"{'alpha': 30.382070309504574, 'l1_ratio': 0.4653951648249812}",130,0.020051707047969103,96.03278248852249
96.03278248852249,"{'alpha': 57.13091338499542, 'l1_ratio': 0.36601192282422373}",131,0.01856146613135934,96.03278248852249
96.03278248852249,"{'alpha': 12.973043837406284, 'l1_ratio': 0.6913933589265148}",132,0.01574090775102377,96.03278248852249
51.359059272647,"{'alpha': 2.76102528309501, 'l1_ratio': 0.6492500862867037}",133,0.01833568513393402,51.359059272647
96.03278248852249,"{'alpha': 32.4882310684369, 'l1_ratio': 0.6248047440876033}",134,0.022682152688503265,96.03278248852249
96.03278248852249,"{'alpha': 50.255467484545605, 'l1_ratio': 0.9783268558463276}",135,0.02286719297990203,96.03278248852249
96.03278248852249,"{'alpha': 61.1229536693878, 'l1_ratio': 0.8284911057549543}",136,0.020467881578952074,96.03278248852249
96.03278248852249,"{'alpha': 27.950593184492536, 'l1_ratio': 0.9612564048899466}",137,0.019303902983665466,96.03278248852249
96.03278248852249,"{'alpha': 9.727815821122505, 'l1_ratio': 0.9989091088844234}",138,0.015204129740595818,96.03278248852249
96.03278248852249,"{'alpha': 22.487827502508203, 'l1_ratio': 0.8602107762851865}",139,0.015914950985461473,96.03278248852249
31.4774862437525,"{'alpha': 0.40498727893793696, 'l1_ratio': 0.5774816304759941}",140,0.014601219911128283,31.4774862437525
96.03278248852249,"{'alpha': 47.58577700054155, 'l1_ratio': 0.5403576861299388}",141,0.012616657186299562,96.03278248852249
96.03278248852249,"{'alpha': 53.180682530707806, 'l1_ratio': 0.7759306335719431}",142,0.0134564358741045,96.03278248852249
96.03278248852249,"{'alpha': 25.612335834596397, 'l1_ratio': 0.8854263597764849}",143,0.011818983126431704,96.03278248852249
96.03278248852249,"{'alpha': 18.560935735350757, 'l1_ratio': 0.7379703563169023}",144,0.011333719827234745,96.03278248852249
84.79236239273516,"{'alpha': 7.4348702696890925, 'l1_ratio': 0.669715659183602}",145,0.014644880779087543,84.79236239273516
30.675532392204957,"{'alpha': 0.24060068505282678, 'l1_ratio': 0.7547255564885126}",146,0.01534285582602024,30.675532392204957
61.58131473882514,"{'alpha': 3.865051359450816, 'l1_ratio': 0.7982883356394437}",147,0.011747998185455799,61.58131473882514
33.2593927771394,"{'alpha': 0.5819984993639058, 'l1_ratio': 0.7075690281241689}",148,0.017405334394425154,33.2593927771394
75.42071745412133,"{'alpha': 5.605768716683839, 'l1_ratio': 0.7544937420419969}",149,0.01254898589104414,75.42071745412133
96.03278248852249,"{'alpha': 14.939424679535785, 'l1_ratio': 0.8220010942085633}",150,0.01319781830534339,96.03278248852249
96.03278248852249,"{'alpha': 12.359155204898482, 'l1_ratio': 0.92163868999557}",151,0.013114545959979296,96.03278248852249
93.06425153563052,"{'alpha': 7.971083710493039, 'l1_ratio': 0.848230418739824}",152,0.01569402404129505,93.06425153563052
42.836755245484035,"{'alpha': 1.8088049658749024, 'l1_ratio': 0.6034046146192809}",153,0.014467983040958643,42.836755245484035
62.69633516241155,"{'alpha': 4.032622567875029, 'l1_ratio': 0.6445214361207612}",154,0.0179324341006577,62.69633516241155
96.03278248852249,"{'alpha': 16.217801395324276, 'l1_ratio': 0.7224387271042348}",155,0.013752739410847425,96.03278248852249
85.36030165404095,"{'alpha': 8.604501933456955, 'l1_ratio': 0.4966613283745634}",156,0.01323262695223093,85.36030165404095
31.288040936031557,"{'alpha': 0.3627404640594835, 'l1_ratio': 0.6851468993446584}",157,0.016439657658338547,31.288040936031557
96.03278248852249,"{'alpha': 12.861525487944684, 'l1_ratio': 0.9394216649742214}",158,0.013507040683180094,96.03278248852249
95.95271470111203,"{'alpha': 10.430557244993508, 'l1_ratio': 0.7738140690114176}",159,0.012225040700286627,95.95271470111203
96.03278248852249,"{'alpha': 96.59390570074247, 'l1_ratio': 0.8062829178385831}",160,0.012753436341881752,96.03278248852249
96.03278248852249,"{'alpha': 79.96895154774867, 'l1_ratio': 0.5587252370911717}",161,0.015276931691914797,96.03278248852249
76.73528515881452,"{'alpha': 5.717626470736196, 'l1_ratio': 0.8738368205589064}",162,0.013675620779395103,76.73528515881452
96.03278248852249,"{'alpha': 23.928726599595198, 'l1_ratio': 0.8398908843921438}",163,0.01581418188288808,96.03278248852249
30.721335916319326,"{'alpha': 0.09498382111048811, 'l1_ratio': 0.7451669635416406}",164,0.018286144826561213,30.721335916319326
96.03278248852249,"{'alpha': 17.16279733255186, 'l1_ratio': 0.624042281832515}",165,0.015200619120150805,96.03278248852249
52.10752856621701,"{'alpha': 2.838402456563663, 'l1_ratio': 0.5924496221387858}",166,0.016977748833596706,52.10752856621701
96.03278248852249,"{'alpha': 21.314195188414363, 'l1_ratio': 0.742567687980497}",167,0.013003668747842312,96.03278248852249
92.10872126188852,"{'alpha': 11.086000553594168, 'l1_ratio': 0.5235886631779582}",168,0.014312947168946266,92.10872126188852
96.03278248852249,"{'alpha': 18.687418266154257, 'l1_ratio': 0.6720252451637089}",169,0.01150238560512662,96.03278248852249
96.03278248852249,"{'alpha': 86.45284030295804, 'l1_ratio': 0.6557541584582974}",170,0.015302869025617838,96.03278248852249
83.61555013081507,"{'alpha': 7.027669591593213, 'l1_ratio': 0.7108904626376479}",171,0.01771102612838149,83.61555013081507
96.03278248852249,"{'alpha': 14.434285884669764, 'l1_ratio': 0.7588594355433805}",172,0.013257140759378672,96.03278248852249
96.03278248852249,"{'alpha': 34.48657107656544, 'l1_ratio': 0.4510013527691912}",173,0.015169424004852772,96.03278248852249
44.52313611504901,"{'alpha': 2.2225582670152866, 'l1_ratio': 0.9112350447821133}",174,0.01246811868622899,44.52313611504901
70.97666207452207,"{'alpha': 4.971154796205099, 'l1_ratio': 0.6971798171256367}",175,0.016306618694216013,70.97666207452207
95.43887994123169,"{'alpha': 9.238973866017366, 'l1_ratio': 0.784312620863437}",176,0.013061133679002523,95.43887994123169
96.03278248852249,"{'alpha': 75.80039442992015, 'l1_ratio': 0.8878895028011842}",177,0.017075197771191597,96.03278248852249
96.03278248852249,"{'alpha': 19.757271698078178, 'l1_ratio': 0.4197574723696631}",178,0.015909176785498857,96.03278248852249
96.03278248852249,"{'alpha': 29.279428936088003, 'l1_ratio': 0.6360382650445768}",179,0.013417178764939308,96.03278248852249
96.03278248852249,"{'alpha': 69.02928490203814, 'l1_ratio': 0.7304634766862511}",180,0.015754838939756155,96.03278248852249
96.03278248852249,"{'alpha': 26.126345378601258, 'l1_ratio': 0.6156223819839788}",181,0.015272887889295816,96.03278248852249
95.78203516289238,"{'alpha': 12.646260052839855, 'l1_ratio': 0.5768605379730098}",182,0.012787001673132181,95.78203516289238
78.2410775558507,"{'alpha': 6.889771214116219, 'l1_ratio': 0.47941152195899017}",183,0.015805101953446865,78.2410775558507
37.537864836346216,"{'alpha': 1.3296492217975782, 'l1_ratio': 0.8614902667684385}",184,0.015176665969192982,37.537864836346216
96.03278248852249,"{'alpha': 15.796706351682515, 'l1_ratio': 0.8080287567281303}",185,0.01410782104358077,96.03278248852249
60.34531742458209,"{'alpha': 3.8412014324507022, 'l1_ratio': 0.5504890530560793}",186,0.01725782686844468,60.34531742458209
95.90303836505369,"{'alpha': 10.240025514253361, 'l1_ratio': 0.7784371358858534}",187,0.01168192271143198,95.90303836505369
30.38340969992567,"{'alpha': 0.19874014258639677, 'l1_ratio': 0.6649651577086786}",188,0.014954195823520422,30.38340969992567
96.03278248852249,"{'alpha': 37.99682724798721, 'l1_ratio': 0.6835343194057529}",189,0.013476104941219091,96.03278248852249
96.03278248852249,"{'alpha': 45.78440586853206, 'l1_ratio': 0.5036658490473072}",190,0.01387152262032032,96.03278248852249
87.98787620856702,"{'alpha': 8.651399237479188, 'l1_ratio': 0.6016833758919378}",191,0.017810285091400146,87.98787620856702
31.151459818069828,"{'alpha': 0.35028187769893293, 'l1_ratio': 0.6644772073507869}",192,0.01494803000241518,31.151459818069828
87.42882644463101,"{'alpha': 22.82949333600519, 'l1_ratio': 0.10159390489813724}",193,0.01354063069447875,87.42882644463101
55.96702019743299,"{'alpha': 3.2698004116769086, 'l1_ratio': 0.7109472310388805}",194,0.014592515304684639,55.96702019743299
96.03278248852249,"{'alpha': 17.61033632794829, 'l1_ratio': 0.6409402972631291}",195,0.013089258689433336,96.03278248852249
30.83568339517432,"{'alpha': 0.22432365707637666, 'l1_ratio': 0.8280878323577401}",196,0.01623395411297679,30.83568339517432
96.03278248852249,"{'alpha': 31.42148287447766, 'l1_ratio': 0.7563284801666215}",197,0.016750684939324856,96.03278248852249
96.03278248852249,"{'alpha': 14.46078298279307, 'l1_ratio': 0.9560191314337559}",198,0.016849973239004612,96.03278248852249
74.11804575015276,"{'alpha': 5.419833072748839, 'l1_ratio': 0.8336156923149743}",199,0.012246360071003437,74.11804575015276
89.41620612135131,"{'alpha': 11.808176914514721, 'l1_ratio': 0.38099882451101674}",200,0.0173858730122447,89.41620612135131
96.03278248852249,"{'alpha': 27.223148429278368, 'l1_ratio': 0.9453734771417642}",201,0.024483184795826674,96.03278248852249
96.03278248852249,"{'alpha': 10.432119147545917, 'l1_ratio': 0.805989899306438}",202,0.018607917241752148,96.03278248852249
96.03278248852249,"{'alpha': 69.42876682724824, 'l1_ratio': 0.2871476290094218}",203,0.024882027879357338,96.03278248852249
96.03278248852249,"{'alpha': 90.35505973744229, 'l1_ratio': 0.44073753175967045}",204,0.023918882943689823,96.03278248852249
96.03278248852249,"{'alpha': 99.11151665075852, 'l1_ratio': 0.9506367721068983}",205,0.015042901039123535,96.03278248852249
96.03278248852249,"{'alpha': 68.54477198067696, 'l1_ratio': 0.14504439025367077}",206,0.015074308961629868,96.03278248852249
96.03278248852249,"{'alpha': 93.01318545047181, 'l1_ratio': 0.771856096904379}",207,0.01437829714268446,96.03278248852249
96.03278248852249,"{'alpha': 88.30805445006202, 'l1_ratio': 0.2598448786529427}",208,0.015578210819512606,96.03278248852249
90.61045660341607,"{'alpha': 22.24829570141051, 'l1_ratio': 0.15116277915494625}",209,0.016808918211609125,90.61045660341607
96.03278248852249,"{'alpha': 28.63190578631031, 'l1_ratio': 0.9574926875531039}",210,0.017341772094368935,96.03278248852249
96.03278248852249,"{'alpha': 44.49638985132533, 'l1_ratio': 0.724784638482302}",211,0.016613757237792015,96.03278248852249
50.5998396466159,"{'alpha': 2.781565233986398, 'l1_ratio': 0.21203927821738522}",212,0.014558176044374704,50.5998396466159
80.18821739305784,"{'alpha': 6.948252640061868, 'l1_ratio': 0.5362602755954605}",213,0.01413940591737628,80.18821739305784
96.03278248852249,"{'alpha': 94.27137661777758, 'l1_ratio': 0.3154540705221809}",214,0.01704001473262906,96.03278248852249
96.03278248852249,"{'alpha': 94.21290004045865, 'l1_ratio': 0.8862292278323587}",215,0.016864083241671324,96.03278248852249
96.03278248852249,"{'alpha': 15.495527252013746, 'l1_ratio': 0.5366295483489057}",216,0.015262841247022152,96.03278248852249
96.03278248852249,"{'alpha': 77.97265424579814, 'l1_ratio': 0.37400673181924093}",217,0.014485728926956654,96.03278248852249
78.59599238819571,"{'alpha': 8.389073369839547, 'l1_ratio': 0.3206766730211055}",218,0.018756836652755737,78.59599238819571
96.03278248852249,"{'alpha': 57.69668687356468, 'l1_ratio': 0.9204018519054331}",219,0.028387100901454687,96.03278248852249
96.03278248852249,"{'alpha': 36.97536924897483, 'l1_ratio': 0.3916856347876543}",220,0.026716434862464666,96.03278248852249
38.03296969814852,"{'alpha': 0.9845058592890226, 'l1_ratio': 0.011931082338765525}",221,0.024061295203864574,38.03296969814852
